Epoch,Class_0,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10,Class_11,Class_12,Class_13,Class_14,Class_15,Class_16,Class_17,Class_18,Class_19,Class_20,Class_21,Class_22,Class_23,Class_24,Class_25,Class_26,Class_27,Class_28,Class_29,Class_30,Class_31,Class_32,Class_33,Class_34,Class_35,Class_36,Class_37,Class_38,Class_39,Class_40,Class_41,Class_42,Class_43,Class_44,Class_45,Class_46,Class_47,Class_48,Class_49,Class_50,Class_51,Class_52,Class_53,Class_54,Class_55,Class_56,Class_57,Class_58,Class_59,Class_60,Class_61,Class_62,Class_63,Class_64,Class_65,Class_66,Class_67,Class_68,Class_69,Class_70,Class_71,Class_72,Class_73,Class_74,Class_75,Class_76,Class_77,Class_78,Class_79,Class_80,Class_81,Class_82,Class_83,Class_84,Class_85,Class_86,Class_87,Class_88,Class_89,Class_90,Class_91,Class_92,Class_93,Class_94,Class_95,Class_96,Class_97,Class_98,Class_99,Class_100,Class_101,Class_102,Class_103
11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
15,0.7926377058029175,0.0,0.0,0.5165227651596069,0.1399102360010147,0.4162878394126892,0.6151897311210632,0.0,0.361034095287323,0.05176897719502449,0.39347800612449646,0.2863802909851074,0.5308365225791931,0.39224734902381897,0.4511335492134094,0.324648380279541,0.13399112224578857,0.26569631695747375,0.25604334473609924,0.0,0.0,0.4929877817630768,0.1555752456188202,0.0,0.48506155610084534,0.4753335118293762,0.0,0.01700938306748867,0.29694560170173645,0.5817633867263794,0.5466846227645874,0.27541491389274597,0.4579271674156189,0.27541884779930115,0.20836782455444336,0.36783549189567566,0.45521652698516846,0.5650168657302856,0.13130421936511993,0.5851162075996399,0.3664577007293701,0.5802125334739685,0.5020211338996887,0.00010609798482619226,0.4684031903743744,0.3929350972175598,0.3061424493789673,0.14148862659931183,0.3900308609008789,0.22737088799476624,0.11845452338457108,0.16608615219593048,0.34203892946243286,0.35654670000076294,0.3573758900165558,0.5293410420417786,0.5374441742897034,0.3691122531890869,0.47104373574256897,0.7147548198699951,0.0,0.2696315050125122,0.1966266930103302,0.016833769157528877,0.4910704791545868,0.5204116106033325,0.5851951837539673,0.36974045634269714,0.28073635697364807,0.02233767881989479,0.47046297788619995,0.40794339776039124,0.44420674443244934,0.5246162414550781,0.0,0.0,0.13482406735420227,0.2552003264427185,0.5382119417190552,0.23853188753128052,0.31427374482154846,0.3042679727077484,0.5139872431755066,0.06251468509435654,0.5273621678352356,0.5693730115890503,0.0,0.6896748542785645,0.49046650528907776,0.37885260581970215,0.39341968297958374,0.41413167119026184,0.2810590863227844,0.25415313243865967,0.34525755047798157,0.6221954822540283,0.5975297093391418,0.0,0.24094200134277344,0.0,0.0,0.07229214161634445,0.0,0.0023415549658238888
16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20,0.6135495901107788,0.053118422627449036,0.0,0.44504913687705994,0.1613095998764038,0.3752813935279846,0.4581816792488098,0.0,0.3220787048339844,0.044732291251420975,0.31289198994636536,0.21427157521247864,0.45989635586738586,0.25318649411201477,0.32837364077568054,0.311628133058548,0.07916633784770966,0.26207196712493896,0.1845969408750534,0.0,0.0,0.3222343325614929,0.11101720482110977,0.0,0.4445553719997406,0.39692288637161255,0.0,0.12221623212099075,0.29458722472190857,0.5008314847946167,0.46723487973213196,0.26980218291282654,0.39564424753189087,0.3368557095527649,0.2185046672821045,0.3752184510231018,0.3496612012386322,0.4735270142555237,0.28014424443244934,0.5187057256698608,0.28877267241477966,0.5402600169181824,0.5178093910217285,0.0,0.4160366952419281,0.35234755277633667,0.3349517285823822,0.14222359657287598,0.31692206859588623,0.17369359731674194,0.1350681185722351,0.14135552942752838,0.30974632501602173,0.21265468001365662,0.28258317708969116,0.4845924973487854,0.47312089800834656,0.2553856074810028,0.3999277353286743,0.6498241424560547,0.0,0.22279521822929382,0.14278730750083923,0.08214373886585236,0.4117192327976227,0.47319361567497253,0.540989875793457,0.3082767724990845,0.2501487731933594,0.02218344435095787,0.44309744238853455,0.2509640157222748,0.46714264154434204,0.4557154178619385,0.0,0.0,0.16744086146354675,0.21372316777706146,0.37720945477485657,0.28402939438819885,0.3355937898159027,0.3463168144226074,0.4807281196117401,0.11820132285356522,0.5489646792411804,0.5584697127342224,0.0,0.6700140833854675,0.44216156005859375,0.36661776900291443,0.3607860803604126,0.38763314485549927,0.13791383802890778,0.25043776631355286,0.271396279335022,0.5950363278388977,0.5093006491661072,0.0,0.1344100832939148,0.0,0.0,0.1845596432685852,0.007069363724440336,0.0037539603654295206
21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
25,0.8269374370574951,0.10503914207220078,0.0,0.5424836277961731,0.19592374563217163,0.4523727595806122,0.6757805943489075,0.0,0.39084163308143616,0.07071507722139359,0.40914586186408997,0.23848842084407806,0.503632664680481,0.41593489050865173,0.47366863489151,0.3172229826450348,0.14287708699703217,0.2533923387527466,0.12691958248615265,0.01112454105168581,0.0,0.3909212052822113,0.16775652766227722,0.0,0.4968562722206116,0.4295904040336609,0.0008279516478069127,0.12977451086044312,0.319924920797348,0.6092905402183533,0.6228010058403015,0.2710244655609131,0.4670497179031372,0.34454140067100525,0.10769940167665482,0.36600032448768616,0.4996442496776581,0.5139034390449524,0.2708609998226166,0.537090003490448,0.3319148123264313,0.5964466333389282,0.5565293431282043,0.013461282476782799,0.45258158445358276,0.3688334822654724,0.3825889825820923,0.13110679388046265,0.433122456073761,0.23761852085590363,0.17119556665420532,0.14856086671352386,0.34580379724502563,0.266730934381485,0.35787615180015564,0.5221430063247681,0.5360522270202637,0.3412170112133026,0.5019015669822693,0.7315589785575867,0.0,0.2190733551979065,0.2192648947238922,0.34885045886039734,0.5122659206390381,0.525514543056488,0.614048182964325,0.3479962944984436,0.3588064908981323,0.009600849822163582,0.5018270611763,0.3710803687572479,0.505615770816803,0.5553730130195618,0.0,0.07063966244459152,0.17236362397670746,0.12161921709775925,0.3892629146575928,0.42189958691596985,0.37592750787734985,0.43768933415412903,0.5473242998123169,0.12670405209064484,0.6155465841293335,0.6051545143127441,0.0,0.7258322834968567,0.552240252494812,0.3782897889614105,0.43383675813674927,0.4055491089820862,0.3180689215660095,0.2614792585372925,0.35174939036369324,0.6371737718582153,0.6048672795295715,0.0,0.22884856164455414,0.0,0.0,0.1872292309999466,0.038321077823638916,0.0014973118668422103
26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
