Epoch,Batch_Index,Loss
1,0,5.777956485748291
1,1,4.438486099243164
1,2,4.189024925231934
1,3,3.849440097808838
1,4,3.7047009468078613
1,5,3.64370059967041
1,6,3.3997159004211426
1,7,3.3797104358673096
1,8,3.3671607971191406
1,9,3.199694871902466
1,10,3.0263381004333496
1,11,3.066253662109375
1,12,3.047856092453003
1,13,3.0231878757476807
1,14,3.02716064453125
1,15,3.0682032108306885
1,16,3.0017218589782715
1,17,3.0596702098846436
1,18,2.857759475708008
1,19,2.747570753097534
1,20,2.763517379760742
1,21,2.667142868041992
1,22,2.5733771324157715
1,23,2.765280246734619
1,24,2.78761625289917
1,25,2.803830623626709
1,26,2.694420337677002
1,27,2.578368663787842
1,28,2.8774707317352295
1,29,2.757709503173828
1,30,2.7615747451782227
1,31,2.666961669921875
1,32,2.7270846366882324
1,33,2.573880434036255
1,34,2.8220531940460205
1,35,2.544523000717163
1,36,2.689709186553955
1,37,2.6297481060028076
1,38,2.7528717517852783
1,39,2.5637288093566895
1,40,2.6189212799072266
1,41,2.660236358642578
1,42,2.618868589401245
1,43,2.673027753829956
1,44,2.7771034240722656
1,45,2.587279796600342
1,46,2.549417734146118
1,47,2.630453109741211
1,48,2.6319925785064697
1,49,2.553915500640869
1,50,2.5541458129882812
1,51,2.693953275680542
1,52,2.508704662322998
1,53,2.634279727935791
1,54,2.389268398284912
1,55,2.4856956005096436
1,56,2.66001033782959
1,57,2.7972443103790283
1,58,2.371636152267456
1,59,2.4080898761749268
1,60,2.468428373336792
1,61,2.2624588012695312
1,62,2.399350643157959
1,63,2.477999448776245
1,64,2.578364849090576
1,65,2.367940902709961
1,66,2.5553336143493652
1,67,2.714049816131592
1,68,2.505652666091919
1,69,2.5908749103546143
1,70,2.4321725368499756
1,71,2.512944459915161
1,72,2.317821741104126
1,73,2.119774341583252
1,74,2.420578956604004
1,75,2.2761502265930176
1,76,2.160045623779297
1,77,2.2748794555664062
1,78,2.3322410583496094
1,79,2.2039027214050293
1,80,2.347259283065796
1,81,2.262869358062744
1,82,2.3640458583831787
1,83,2.415189027786255
1,84,2.362520456314087
1,85,2.3324995040893555
1,86,2.3663997650146484
1,87,2.185401678085327
1,88,2.2664263248443604
1,89,2.370854616165161
1,90,2.2488534450531006
1,91,2.2051010131835938
1,92,2.22684907913208
1,93,2.114532470703125
1,94,2.126901149749756
1,95,2.2318453788757324
1,96,2.2681937217712402
1,97,2.3022470474243164
1,98,2.5070290565490723
1,99,2.063340187072754
1,100,2.128467559814453
1,101,2.0965945720672607
1,102,2.1880500316619873
1,103,2.158280849456787
2,0,2.1825361251831055
2,1,2.01584529876709
2,2,2.1870241165161133
2,3,1.9999566078186035
2,4,2.1639416217803955
2,5,2.2490601539611816
2,6,2.1616411209106445
2,7,2.1092147827148438
2,8,2.1194732189178467
2,9,2.0713839530944824
2,10,2.3675739765167236
2,11,2.068777561187744
2,12,2.1143152713775635
