Epoch,Class_0,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10,Class_11,Class_12,Class_13,Class_14,Class_15,Class_16,Class_17,Class_18,Class_19,Class_20,Class_21,Class_22,Class_23,Class_24,Class_25,Class_26,Class_27,Class_28,Class_29,Class_30,Class_31,Class_32,Class_33,Class_34,Class_35,Class_36,Class_37,Class_38,Class_39,Class_40,Class_41,Class_42,Class_43,Class_44,Class_45,Class_46,Class_47,Class_48,Class_49,Class_50,Class_51,Class_52,Class_53,Class_54,Class_55,Class_56,Class_57,Class_58,Class_59,Class_60,Class_61,Class_62,Class_63,Class_64,Class_65,Class_66,Class_67,Class_68,Class_69,Class_70,Class_71,Class_72,Class_73,Class_74,Class_75,Class_76,Class_77,Class_78,Class_79,Class_80,Class_81,Class_82,Class_83,Class_84,Class_85,Class_86,Class_87,Class_88,Class_89,Class_90,Class_91,Class_92,Class_93,Class_94,Class_95,Class_96,Class_97,Class_98,Class_99,Class_100,Class_101,Class_102,Class_103
11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
15,0.8966236114501953,0.0,0.0,0.5329928994178772,0.09066889435052872,0.43548133969306946,0.5995646119117737,0.0,0.44390711188316345,0.04638097062706947,0.42703139781951904,0.29616132378578186,0.5093291997909546,0.4480891227722168,0.5078577399253845,0.4797059893608093,0.10562647134065628,0.13687385618686676,0.35840174555778503,0.0,0.0,0.5419069528579712,0.1617909073829651,0.0,0.46773386001586914,0.5034844875335693,0.0,0.06357253342866898,0.2582244277000427,0.6547348499298096,0.647661030292511,0.2929290533065796,0.5174866318702698,0.3989417850971222,0.1522873193025589,0.3738459646701813,0.468311607837677,0.5945029258728027,0.2308499664068222,0.5291771292686462,0.44423410296440125,0.6203129887580872,0.5994018316268921,0.0,0.5099826455116272,0.4349917769432068,0.40323498845100403,0.1947294920682907,0.41507282853126526,0.26894041895866394,0.17168091237545013,0.1943739801645279,0.40724679827690125,0.37004098296165466,0.36855852603912354,0.5579161643981934,0.5401625037193298,0.42004337906837463,0.5321165919303894,0.753328263759613,0.0,0.29911401867866516,0.27423590421676636,0.0037238362710922956,0.5090035796165466,0.5326355695724487,0.6466520428657532,0.3925037086009979,0.3876730799674988,0.0004501192888710648,0.4841460883617401,0.16209626197814941,0.5196326971054077,0.634742796421051,0.0,0.0,0.09363450855016708,0.15431471168994904,0.13056018948554993,0.4942043721675873,0.40910521149635315,0.4461275637149811,0.57471764087677,0.0,0.7102483510971069,0.6559057831764221,0.0,0.7658202648162842,0.5664947628974915,0.41853731870651245,0.4396684169769287,0.41701871156692505,0.02884167619049549,0.30933818221092224,0.3649570047855377,0.6918684840202332,0.6233087182044983,0.0,0.20946769416332245,0.0,0.0,0.1900792270898819,0.0,0.0
16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20,0.8937013149261475,0.004819023888558149,0.14592993259429932,0.5569146871566772,0.2322818785905838,0.4660705029964447,0.6466251611709595,0.0,0.42379921674728394,0.08592657744884491,0.44075512886047363,0.3444378077983856,0.4962339699268341,0.5019848346710205,0.49465376138687134,0.47337624430656433,0.15184691548347473,0.26454469561576843,0.22492048144340515,0.0,0.0,0.4651155471801758,0.20981687307357788,0.0,0.4756585955619812,0.4809568524360657,0.0,0.10716518759727478,0.3122648298740387,0.6663235425949097,0.6831862926483154,0.33508890867233276,0.5236439108848572,0.34265053272247314,0.25581857562065125,0.4622163474559784,0.47023168206214905,0.6265657544136047,0.31413131952285767,0.5975304841995239,0.37135544419288635,0.5960446000099182,0.5678539872169495,0.0,0.5283682346343994,0.47570982575416565,0.4279834032058716,0.1967087984085083,0.45397108793258667,0.2570073902606964,0.14153149724006653,0.19336585700511932,0.39260923862457275,0.3231646418571472,0.3754095733165741,0.5767273902893066,0.6124650239944458,0.4318031370639801,0.5410521626472473,0.7767444252967834,0.0,0.25537410378456116,0.38008612394332886,0.22179420292377472,0.5042095184326172,0.524817168712616,0.6501620411872864,0.4085905849933624,0.44097480177879333,0.011873969808220863,0.5238171219825745,0.39792105555534363,0.5449787378311157,0.6483995914459229,0.0,0.17820611596107483,0.18662071228027344,0.17876403033733368,0.3593204617500305,0.4963473081588745,0.43356162309646606,0.42445018887519836,0.5887923836708069,0.0,0.7109331488609314,0.669182538986206,0.0,0.7956955432891846,0.5856626033782959,0.4362691342830658,0.4120880663394928,0.46813568472862244,0.3846936821937561,0.3284118175506592,0.37828341126441956,0.71764075756073,0.6316590309143066,0.0,0.30241554975509644,0.0,0.0,0.1987856924533844,0.0,0.004903985187411308
